year,local_day,LOCAL_HOUR_END,tot_solar_mwh,_FREQ_,,
2013,6-Feb-13,03,,,,
2013,6-Feb-13,04,,,,
2013,6-Feb-13,05,,,,
2013,6-Feb-13,06,,,,
2013,6-Feb-13,07,,,,
2013,6-Feb-13,08,0.29,35,,
2013,6-Feb-13,09,2.167,69,,
2013,6-Feb-13,10,10.253,89,,
2013,6-Feb-13,11,27.905,113,,
2013,6-Feb-13,12,34.787,116,,
2013,6-Feb-13,13,34.434,116,,
2013,6-Feb-13,14,23.613,99,,
2013,6-Feb-13,15,19.668,102,,
2013,6-Feb-13,16,14.914,96,,
2013,6-Feb-13,17,3.118,72,,
2013,6-Feb-13,18,,,,
2013,6-Feb-13,19,,,,
2013,6-Feb-13,20,,,,
2013,6-Feb-13,21,,,,
2013,6-Feb-13,22,,,,
2013,6-Feb-13,23,,,,
2013,6-Feb-13,24,,,,
2013,7-Feb-13,01,,,,
2013,7-Feb-13,02,,,,
2013,7-Feb-13,03,,,,
2013,7-Feb-13,04,,,,
2013,7-Feb-13,05,,,,
2013,7-Feb-13,06,,,,
2013,7-Feb-13,07,0.007,4,,
2013,7-Feb-13,08,2.839,72,,
2013,7-Feb-13,09,13.692,89,,
2013,7-Feb-13,10,24.679,110,,
2013,7-Feb-13,11,34.42,125,,
2013,7-Feb-13,12,43.466,128,,
2013,7-Feb-13,13,45.707,129,,
2013,7-Feb-13,14,39.996,125,,
2013,7-Feb-13,15,28.068,112,,
2013,7-Feb-13,16,12.151,89,,
2013,7-Feb-13,17,2.895,69,,
2013,7-Feb-13,18,,,,
2013,7-Feb-13,19,,,,
2013,7-Feb-13,20,,,,
2013,7-Feb-13,21,,,,
2013,7-Feb-13,22,,,,
2013,7-Feb-13,23,,,,
2013,7-Feb-13,24,,,,
2013,8-Feb-13,01,,,,
2013,8-Feb-13,02,,,,
2013,8-Feb-13,03,,,,
2013,8-Feb-13,04,,,,
2013,8-Feb-13,05,,,,
2013,8-Feb-13,06,,,,
2013,8-Feb-13,07,,,,
2013,8-Feb-13,08,0.219,37,,
2013,8-Feb-13,09,1.513,68,,
2013,8-Feb-13,10,3.013,76,,
2013,8-Feb-13,11,3.575,79,,
2013,8-Feb-13,12,3.079,77,,
2013,8-Feb-13,13,2.025,61,,
2013,8-Feb-13,14,1.035,46,,
2013,8-Feb-13,15,0.346,29,,
2013,8-Feb-13,16,0.061,11,,
2013,8-Feb-13,17,,,,
2013,8-Feb-13,18,,,,
2013,8-Feb-13,19,,,,
2013,8-Feb-13,20,,,,
2013,8-Feb-13,21,,,,
2013,8-Feb-13,22,,,,
2013,8-Feb-13,23,,,,
2013,8-Feb-13,24,,,,
2013,9-Feb-13,01,,,,
2013,9-Feb-13,02,,,,
2013,9-Feb-13,03,,,,
2013,9-Feb-13,04,,,,
2013,9-Feb-13,05,,,,
2013,9-Feb-13,06,,,,
2013,9-Feb-13,07,,,,
2013,9-Feb-13,08,,,,
2013,9-Feb-13,09,0.069,9,,
2013,9-Feb-13,10,0.207,19,,
2013,9-Feb-13,11,0.587,29,,
2013,9-Feb-13,12,1.142,37,,
2013,9-Feb-13,13,1.481,38,,
2013,9-Feb-13,14,1.448,41,,
2013,9-Feb-13,15,1.768,39,,
2013,9-Feb-13,16,1.297,33,,
2013,9-Feb-13,17,0.333,27,,
2013,9-Feb-13,18,,,,
2013,9-Feb-13,19,,,,
2013,9-Feb-13,20,,,,
2013,9-Feb-13,21,,,,
2013,9-Feb-13,22,,,,
2013,9-Feb-13,23,,,,
2013,9-Feb-13,24,,,,
2013,10-Feb-13,01,,,,
2013,10-Feb-13,02,,,,
2013,10-Feb-13,03,,,,
2013,10-Feb-13,04,,,,
2013,10-Feb-13,05,,,,
2013,10-Feb-13,06,,,,
2013,10-Feb-13,07,,,,
2013,10-Feb-13,08,0.518,27,,
2013,10-Feb-13,09,3.026,42,,
2013,10-Feb-13,10,5.784,50,,
2013,10-Feb-13,11,8.763,59,,
2013,10-Feb-13,12,12.571,63,,
2013,10-Feb-13,13,15.735,64,,
2013,10-Feb-13,14,17.419,67,,
2013,10-Feb-13,15,15.369,68,,
2013,10-Feb-13,16,9.529,58,,
2013,10-Feb-13,17,1.943,40,,
2013,10-Feb-13,18,,,,
2013,10-Feb-13,19,,,,
2013,10-Feb-13,20,,,,
2013,10-Feb-13,21,,,,
2013,10-Feb-13,22,,,,
2013,10-Feb-13,23,,,,
2013,10-Feb-13,24,,,,
2013,11-Feb-13,01,,,,
2013,11-Feb-13,02,,,,
2013,11-Feb-13,03,,,,
2013,11-Feb-13,04,,,,
2013,11-Feb-13,05,,,,
2013,11-Feb-13,06,,,,
2013,11-Feb-13,07,,,,
2013,11-Feb-13,08,0.161,19,,
2013,11-Feb-13,09,0.674,31,,
2013,11-Feb-13,10,1.124,37,,
2013,11-Feb-13,11,1.202,43,,
2013,11-Feb-13,12,1.875,47,,
2013,11-Feb-13,13,2.178,49,,
2013,11-Feb-13,14,1.991,50,,
2013,11-Feb-13,15,1.656,47,,
2013,11-Feb-13,16,0.806,39,,
2013,11-Feb-13,17,0.35,33,,
2013,11-Feb-13,18,,,,
2013,11-Feb-13,19,,,,
2013,11-Feb-13,20,,,,
2013,11-Feb-13,21,,,,
2013,11-Feb-13,22,,,,
2013,11-Feb-13,23,,,,
2013,11-Feb-13,24,,,,
2013,12-Feb-13,01,,,,
2013,12-Feb-13,02,,,,
2013,12-Feb-13,03,,,,
2013,12-Feb-13,04,,,,
2013,12-Feb-13,05,,,,
2013,12-Feb-13,06,,,,
2013,12-Feb-13,07,0.013,7,,
2013,12-Feb-13,08,2.145,47,,
2013,12-Feb-13,09,9.654,62,,
2013,12-Feb-13,10,15.57,64,,
2013,12-Feb-13,11,17.457,74,,
2013,12-Feb-13,12,18.705,79,,
2013,12-Feb-13,13,19.067,85,,
2013,12-Feb-13,14,17.357,77,,
2013,12-Feb-13,15,11.023,68,,
2013,12-Feb-13,16,4.384,56,,
2013,12-Feb-13,17,1.272,48,,
2013,12-Feb-13,18,,,,
2013,12-Feb-13,19,,,,
2013,12-Feb-13,20,,,,
2013,12-Feb-13,21,,,,
2013,12-Feb-13,22,,,,
2013,12-Feb-13,23,,,,
2013,12-Feb-13,24,,,,
2013,13-Feb-13,01,,,,
2013,13-Feb-13,02,,,,
2013,13-Feb-13,03,,,,
2013,13-Feb-13,04,,,,
2013,13-Feb-13,05,,,,
2013,13-Feb-13,06,,,,
2013,13-Feb-13,07,0.019,9,,
2013,13-Feb-13,08,2.987,56,,
2013,13-Feb-13,09,12.769,71,,
2013,13-Feb-13,10,21.544,87,,
2013,13-Feb-13,11,28.756,95,,
2013,13-Feb-13,12,30.9,95,,
2013,13-Feb-13,13,32.637,95,,
2013,13-Feb-13,14,28.814,93,,
2013,13-Feb-13,15,25.655,89,,
2013,13-Feb-13,16,16.715,77,,
2013,13-Feb-13,17,3.334,63,,
2013,13-Feb-13,18,,,,
2013,13-Feb-13,19,,,,
2013,13-Feb-13,20,,,,
2013,13-Feb-13,21,,,,
2013,13-Feb-13,22,,,,
2013,13-Feb-13,23,,,,
2013,13-Feb-13,24,,,,
2013,14-Feb-13,01,,,,
2013,14-Feb-13,02,,,,
2013,14-Feb-13,03,,,,
2013,14-Feb-13,04,,,,
2013,14-Feb-13,05,,,,
2013,14-Feb-13,06,,,,
2013,14-Feb-13,07,,,,
2013,14-Feb-13,08,2.892,55,,
2013,14-Feb-13,09,13.196,71,,
2013,14-Feb-13,10,23.945,92,,
2013,14-Feb-13,11,32.029,97,,
2013,14-Feb-13,12,38.374,99,,
2013,14-Feb-13,13,39.922,102,,
2013,14-Feb-13,14,36.845,99,,
2013,14-Feb-13,15,29.879,95,,
2013,14-Feb-13,16,18.473,85,,
2013,14-Feb-13,17,4.193,64,,
2013,14-Feb-13,18,0.009,4,,
2013,14-Feb-13,19,,,,
2013,14-Feb-13,20,,,,
2013,14-Feb-13,21,,,,
2013,14-Feb-13,22,,,,
2013,14-Feb-13,23,,,,
2013,14-Feb-13,24,,,,
2013,15-Feb-13,01,,,,
2013,15-Feb-13,02,,,,
2013,15-Feb-13,03,,,,
2013,15-Feb-13,04,,,,
2013,15-Feb-13,05,,,,
2013,15-Feb-13,06,,,,
2013,15-Feb-13,07,0.03,13,,
2013,15-Feb-13,08,3.683,68,,
2013,15-Feb-13,09,15.552,83,,
2013,15-Feb-13,10,28.329,101,,
2013,15-Feb-13,11,37.953,111,,
2013,15-Feb-13,12,46.262,115,,
2013,15-Feb-13,13,46.881,117,,
2013,15-Feb-13,14,42.581,114,,
2013,15-Feb-13,15,34.313,107,,
2013,15-Feb-13,16,20.517,95,,
2013,15-Feb-13,17,4.862,70,,
2013,15-Feb-13,18,0.017,7,,
2013,15-Feb-13,19,,,,
2013,15-Feb-13,20,,,,
2013,15-Feb-13,21,,,,
2013,15-Feb-13,22,,,,
2013,15-Feb-13,23,,,,
2013,15-Feb-13,24,,,,
2013,16-Feb-13,01,,,,
2013,16-Feb-13,02,,,,
2013,16-Feb-13,03,,,,
2013,16-Feb-13,04,,,,
2013,16-Feb-13,05,,,,
2013,16-Feb-13,06,,,,
2013,16-Feb-13,07,0.024,10,,
2013,16-Feb-13,08,1.298,32,,
2013,16-Feb-13,09,3.576,57,,
2013,16-Feb-13,10,7.458,76,,
2013,16-Feb-13,11,9.888,84,,
2013,16-Feb-13,12,12.909,94,,
2013,16-Feb-13,13,13.917,101,,
2013,16-Feb-13,14,14.067,101,,
2013,16-Feb-13,15,10.86,99,,
2013,16-Feb-13,16,6.355,87,,
2013,16-Feb-13,17,1.754,60,,
2013,16-Feb-13,18,,,,
2013,16-Feb-13,19,,,,
2013,16-Feb-13,20,,,,
2013,16-Feb-13,21,,,,
2013,16-Feb-13,22,,,,
2013,16-Feb-13,23,,,,
2013,16-Feb-13,24,,,,
2013,17-Feb-13,01,,,,
2013,17-Feb-13,02,,,,
2013,17-Feb-13,03,,,,
2013,17-Feb-13,04,,,,
2013,17-Feb-13,05,,,,
2013,17-Feb-13,06,,,,
2013,17-Feb-13,07,,,,
2013,17-Feb-13,08,0.219,20,,
2013,17-Feb-13,09,1.429,46,,
2013,17-Feb-13,10,3.469,65,,
2013,17-Feb-13,11,6.081,76,,
2013,17-Feb-13,12,8.258,91,,
2013,17-Feb-13,13,9.865,93,,
2013,17-Feb-13,14,10.83,98,,
2013,17-Feb-13,15,9.739,99,,
2013,17-Feb-13,16,6.381,91,,
2013,17-Feb-13,17,2.254,67,,
2013,17-Feb-13,18,0.028,7,,
2013,17-Feb-13,19,,,,
2013,17-Feb-13,20,,,,
2013,17-Feb-13,21,,,,
2013,17-Feb-13,22,,,,
2013,17-Feb-13,23,,,,
2013,17-Feb-13,24,,,,
2013,18-Feb-13,01,,,,
2013,18-Feb-13,02,,,,
2013,18-Feb-13,03,,,,
2013,18-Feb-13,04,,,,
2013,18-Feb-13,05,,,,
2013,18-Feb-13,06,,,,
2013,18-Feb-13,07,0.019,9,,
2013,18-Feb-13,08,5.817,71,,
2013,18-Feb-13,09,22.411,102,,
2013,18-Feb-13,10,38.087,122,,
2013,18-Feb-13,11,48.719,131,,
2013,18-Feb-13,12,53.532,133,,
2013,18-Feb-13,13,54.097,134,,
2013,18-Feb-13,14,50.634,134,,
2013,18-Feb-13,15,41.839,127,,
2013,18-Feb-13,16,26.354,108,,
2013,18-Feb-13,17,7.07,74,,
2013,18-Feb-13,18,0.053,17,,
2013,18-Feb-13,19,,,,
2013,18-Feb-13,20,,,,
2013,18-Feb-13,21,,,,
2013,18-Feb-13,22,,,,
2013,18-Feb-13,23,,,,
2013,18-Feb-13,24,,,,
2013,19-Feb-13,01,,,,
2013,19-Feb-13,02,,,,
2013,19-Feb-13,03,,,,
2013,19-Feb-13,04,,,,
2013,19-Feb-13,05,,,,
2013,19-Feb-13,06,,,,
2013,19-Feb-13,07,0.08,18,,
2013,19-Feb-13,08,5.97,71,,
2013,19-Feb-13,09,22.492,97,,
2013,19-Feb-13,10,34.68,113,,
2013,19-Feb-13,11,34.103,115,,
2013,19-Feb-13,12,31.072,116,,
2013,19-Feb-13,13,24.391,108,,
2013,19-Feb-13,14,15.002,89,,
2013,19-Feb-13,15,10.57,82,,
2013,19-Feb-13,16,5.211,77,,
2013,19-Feb-13,17,1.391,67,,
2013,19-Feb-13,18,,,,
2013,19-Feb-13,19,,,,
2013,19-Feb-13,20,,,,
2013,19-Feb-13,21,,,,
2013,19-Feb-13,22,,,,
2013,19-Feb-13,23,,,,
2013,19-Feb-13,24,,,,
2013,20-Feb-13,01,,,,
2013,20-Feb-13,02,,,,
2013,20-Feb-13,03,,,,
2013,20-Feb-13,04,,,,
2013,20-Feb-13,05,,,,
2013,20-Feb-13,06,,,,
2013,20-Feb-13,07,0.049,17,,
2013,20-Feb-13,08,4.505,75,,
2013,20-Feb-13,09,17.172,98,,
2013,20-Feb-13,10,27.543,108,,
2013,20-Feb-13,11,30.643,108,,
2013,20-Feb-13,12,27.611,116,,
2013,20-Feb-13,13,29.827,110,,
2013,20-Feb-13,14,26.841,111,,
2013,20-Feb-13,15,20.195,101,,
2013,20-Feb-13,16,14.782,94,,
2013,20-Feb-13,17,4.018,73,,
2013,20-Feb-13,18,0.063,24,,
2013,20-Feb-13,19,,,,
2013,20-Feb-13,20,,,,
2013,20-Feb-13,21,,,,
2013,20-Feb-13,22,,,,
2013,20-Feb-13,23,,,,
2013,20-Feb-13,24,,,,
2013,21-Feb-13,01,,,,
2013,21-Feb-13,02,,,,
2013,21-Feb-13,03,,,,
2013,21-Feb-13,04,,,,
2013,21-Feb-13,05,,,,
2013,21-Feb-13,06,,,,
2013,21-Feb-13,07,0.071,24,,
2013,21-Feb-13,08,3.88,75,,
2013,21-Feb-13,09,14.989,92,,
2013,21-Feb-13,10,35.052,120,,
2013,21-Feb-13,11,50.084,130,,
2013,21-Feb-13,12,53.754,136,,
2013,21-Feb-13,13,53.588,138,,
2013,21-Feb-13,14,49.398,130,,
2013,21-Feb-13,15,39.871,123,,
2013,21-Feb-13,16,22.42,104,,
2013,21-Feb-13,17,7.413,80,,
2013,21-Feb-13,18,0.19,41,,
2013,21-Feb-13,19,,,,
2013,21-Feb-13,20,,,,
2013,21-Feb-13,21,,,,
2013,21-Feb-13,22,,,,
2013,21-Feb-13,23,,,,
2013,21-Feb-13,24,,,,
2013,22-Feb-13,01,,,,
2013,22-Feb-13,02,,,,
2013,22-Feb-13,03,,,,
2013,22-Feb-13,04,,,,
2013,22-Feb-13,05,,,,
2013,22-Feb-13,06,,,,
2013,22-Feb-13,07,0.123,28,,
2013,22-Feb-13,08,6.766,82,,
2013,22-Feb-13,09,20.385,109,,
2013,22-Feb-13,10,33.475,123,,
2013,22-Feb-13,11,39.686,126,,
2013,22-Feb-13,12,37.985,127,,
2013,22-Feb-13,13,37.676,125,,
2013,22-Feb-13,14,32.748,128,,
2013,22-Feb-13,15,26.835,119,,
2013,22-Feb-13,16,14.617,103,,
2013,22-Feb-13,17,4.788,80,,
2013,22-Feb-13,18,0.103,37,,
2013,22-Feb-13,19,,,,
2013,22-Feb-13,20,,,,
2013,22-Feb-13,21,,,,
2013,22-Feb-13,22,,,,
2013,22-Feb-13,23,,,,
2013,22-Feb-13,24,,,,
2013,23-Feb-13,01,,,,
2013,23-Feb-13,02,,,,
2013,23-Feb-13,03,,,,
2013,23-Feb-13,04,,,,
2013,23-Feb-13,05,,,,
2013,23-Feb-13,06,,,,
2013,23-Feb-13,07,0.05,15,,
2013,23-Feb-13,08,1.584,71,,
2013,23-Feb-13,09,4.307,83,,
2013,23-Feb-13,10,7.382,89,,
2013,23-Feb-13,11,8.77,98,,
2013,23-Feb-13,12,10.293,99,,
2013,23-Feb-13,13,11.258,106,,
2013,23-Feb-13,14,8.169,95,,
2013,23-Feb-13,15,5.766,89,,
2013,23-Feb-13,16,3.662,81,,
2013,23-Feb-13,17,1.142,71,,
2013,23-Feb-13,18,,,,
2013,23-Feb-13,19,,,,
2013,23-Feb-13,20,,,,
2013,23-Feb-13,21,,,,
2013,23-Feb-13,22,,,,
2013,23-Feb-13,23,,,,
2013,23-Feb-13,24,,,,
2013,24-Feb-13,01,,,,
2013,24-Feb-13,02,,,,
2013,24-Feb-13,03,,,,
2013,24-Feb-13,04,,,,
2013,24-Feb-13,05,,,,
2013,24-Feb-13,06,,,,
2013,24-Feb-13,07,0.007,6,,
2013,24-Feb-13,08,1.04,50,,
2013,24-Feb-13,09,2.788,65,,
2013,24-Feb-13,10,4.775,76,,
2013,24-Feb-13,11,6.805,86,,
2013,24-Feb-13,12,6.183,81,,
2013,24-Feb-13,13,5.847,82,,
2013,24-Feb-13,14,7.008,77,,
2013,24-Feb-13,15,6.353,71,,
2013,24-Feb-13,16,4.278,61,,
2013,24-Feb-13,17,1.46,53,,
2013,24-Feb-13,18,0.029,8,,
2013,24-Feb-13,19,,,,
2013,24-Feb-13,20,,,,
2013,24-Feb-13,21,,,,
2013,24-Feb-13,22,,,,
2013,24-Feb-13,23,,,,
2013,24-Feb-13,24,,,,
2013,25-Feb-13,01,,,,
2013,25-Feb-13,02,,,,
2013,25-Feb-13,03,,,,
2013,25-Feb-13,04,,,,
2013,25-Feb-13,05,,,,
2013,25-Feb-13,06,,,,
2013,25-Feb-13,07,,,,
2013,25-Feb-13,08,0.798,30,,
2013,25-Feb-13,09,4.316,57,,
2013,25-Feb-13,10,11.868,69,,
2013,25-Feb-13,11,19.339,80,,
2013,25-Feb-13,12,24.246,92,,
2013,25-Feb-13,13,26.897,96,,
2013,25-Feb-13,14,21.475,88,,
2013,25-Feb-13,15,15.799,87,,
2013,25-Feb-13,16,9.809,76,,
2013,25-Feb-13,17,2.688,63,,
2013,25-Feb-13,18,0.055,15,,
2013,25-Feb-13,19,,,,
2013,25-Feb-13,20,,,,
2013,25-Feb-13,21,,,,
2013,25-Feb-13,22,,,,
2013,25-Feb-13,23,,,,
2013,25-Feb-13,24,,,,
2013,26-Feb-13,01,,,,
2013,26-Feb-13,02,,,,
2013,26-Feb-13,03,,,,
2013,26-Feb-13,04,,,,
2013,26-Feb-13,05,,,,
2013,26-Feb-13,06,,,,
2013,26-Feb-13,07,0.364,43,,
2013,26-Feb-13,08,7.041,76,,
2013,26-Feb-13,09,19.553,94,,
2013,26-Feb-13,10,33.824,108,,
2013,26-Feb-13,11,33.038,113,,
2013,26-Feb-13,12,33.44,106,,
2013,26-Feb-13,13,26.806,102,,
2013,26-Feb-13,14,22.182,102,,
2013,26-Feb-13,15,17.508,99,,
2013,26-Feb-13,16,11.35,91,,
2013,26-Feb-13,17,3.817,81,,
2013,26-Feb-13,18,0.081,29,,
2013,26-Feb-13,19,,,,
2013,26-Feb-13,20,,,,
2013,26-Feb-13,21,,,,
2013,26-Feb-13,22,,,,
2013,26-Feb-13,23,,,,
2013,26-Feb-13,24,,,,
2013,27-Feb-13,01,,,,
2013,27-Feb-13,02,,,,
2013,27-Feb-13,03,,,,
2013,27-Feb-13,04,,,,
2013,27-Feb-13,05,,,,
2013,27-Feb-13,06,,,,
2013,27-Feb-13,07,,,,
2013,27-Feb-13,08,0.211,38,,
2013,27-Feb-13,09,1.387,69,,
2013,27-Feb-13,10,3.816,81,,
2013,27-Feb-13,11,5.529,82,,
2013,27-Feb-13,12,6.053,86,,
2013,27-Feb-13,13,6.094,85,,
2013,27-Feb-13,14,4.129,81,,
2013,27-Feb-13,15,2.72,78,,
2013,27-Feb-13,16,1.831,79,,
2013,27-Feb-13,17,0.419,64,,
2013,27-Feb-13,18,,,,
2013,27-Feb-13,19,,,,
2013,27-Feb-13,20,,,,
2013,27-Feb-13,21,,,,
2013,27-Feb-13,22,,,,
2013,27-Feb-13,23,,,,
2013,27-Feb-13,24,,,,
2013,28-Feb-13,01,,,,
2013,28-Feb-13,02,,,,
2013,28-Feb-13,03,,,,
2013,28-Feb-13,04,,,,
2013,28-Feb-13,05,,,,
2013,28-Feb-13,06,,,,
2013,28-Feb-13,07,0.268,41,,
2013,28-Feb-13,08,3.758,81,,
2013,28-Feb-13,09,7.897,86,,
2013,28-Feb-13,10,11.281,96,,
2013,28-Feb-13,11,15.856,105,,
2013,28-Feb-13,12,19.971,115,,
2013,28-Feb-13,13,24.874,122,,
2013,28-Feb-13,14,28.547,123,,
2013,28-Feb-13,15,21.527,111,,
2013,28-Feb-13,16,11.749,96,,
2013,28-Feb-13,17,4.976,79,,
2013,28-Feb-13,18,0.113,36,,
2013,28-Feb-13,19,,,,
2013,28-Feb-13,20,,,,
2013,28-Feb-13,21,,,,
2013,28-Feb-13,22,,,,
2013,28-Feb-13,23,,,,
2013,28-Feb-13,24,,,,
2013,1-Mar-13,01,,,,
2013,1-Mar-13,02,,,,
2013,1-Mar-13,03,,,,
2013,1-Mar-13,04,,,,
2013,1-Mar-13,05,,,,
2013,1-Mar-13,06,,,,
2013,1-Mar-13,07,0.458,66,,
2013,1-Mar-13,08,7.745,94,,
2013,1-Mar-13,09,20.909,108,,
2013,1-Mar-13,10,24.99,117,,
2013,1-Mar-13,11,24.259,113,,
2013,1-Mar-13,12,20.571,108,,
2013,1-Mar-13,13,18.096,107,,
2013,1-Mar-13,14,14.612,98,,
2013,1-Mar-13,15,9.22699999999999,91,,
2013,1-Mar-13,16,4.619,87,,
2013,1-Mar-13,17,1.311,79,,
2013,1-Mar-13,18,0.021,4,,
2013,1-Mar-13,19,,,,
2013,1-Mar-13,20,,,,
2013,1-Mar-13,21,,,,
2013,1-Mar-13,22,,,,
2013,1-Mar-13,23,,,,
2013,1-Mar-13,24,,,,
2013,2-Mar-13,01,,,,
2013,2-Mar-13,02,,,,
2013,2-Mar-13,03,,,,
2013,2-Mar-13,04,,,,
2013,2-Mar-13,05,,,,
2013,2-Mar-13,06,,,,
2013,2-Mar-13,07,0.533,59,,
2013,2-Mar-13,08,7.416,96,,
2013,2-Mar-13,09,20.331,126,,
2013,2-Mar-13,10,26.211,129,,
2013,2-Mar-13,11,29.211,132,,
2013,2-Mar-13,12,29.45,136,,
2013,2-Mar-13,13,27.539,137,,
2013,2-Mar-13,14,20.995,126,,
2013,2-Mar-13,15,12.345,119,,
2013,2-Mar-13,16,6.351,100,,
2013,2-Mar-13,17,2.079,82,,
2013,2-Mar-13,18,0.038,21,,
2013,2-Mar-13,19,,,,
2013,2-Mar-13,20,,,,
2013,2-Mar-13,21,,,,
2013,2-Mar-13,22,,,,
2013,2-Mar-13,23,,,,
2013,2-Mar-13,24,,,,
2013,3-Mar-13,01,,,,
2013,3-Mar-13,02,,,,
2013,3-Mar-13,03,,,,
2013,3-Mar-13,04,,,,
2013,3-Mar-13,05,,,,
2013,3-Mar-13,06,,,,
2013,3-Mar-13,07,0.135,39,,
2013,3-Mar-13,08,3.418,91,,
2013,3-Mar-13,09,11.74,121,,
2013,3-Mar-13,10,21.02,141,,
2013,3-Mar-13,11,32.176,156,,
2013,3-Mar-13,12,36.073,164,,
2013,3-Mar-13,13,35.496,163,,
2013,3-Mar-13,14,27.216,153,,
2013,3-Mar-13,15,17.679,141,,
2013,3-Mar-13,16,10.825,119,,
2013,3-Mar-13,17,3.583,93,,
2013,3-Mar-13,18,0.141,43,,
2013,3-Mar-13,19,,,,
2013,3-Mar-13,20,,,,
2013,3-Mar-13,21,,,,
2013,3-Mar-13,22,,,,
2013,3-Mar-13,23,,,,
2013,3-Mar-13,24,,,,
2013,4-Mar-13,01,,,,
2013,4-Mar-13,02,,,,
2013,4-Mar-13,03,,,,
2013,4-Mar-13,04,,,,
2013,4-Mar-13,05,,,,
2013,4-Mar-13,06,,,,
2013,4-Mar-13,07,0.721,63,,
2013,4-Mar-13,08,9.115,90,,
2013,4-Mar-13,09,24.405,118,,
2013,4-Mar-13,10,40.014,130,,
2013,4-Mar-13,11,46.792,137,,
2013,4-Mar-13,12,45.716,132,,
2013,4-Mar-13,13,39.868,130,,
2013,4-Mar-13,14,30.501,125,,
2013,4-Mar-13,15,26.084,118,,
2013,4-Mar-13,16,15.539,103,,
2013,4-Mar-13,17,5.909,84,,
2013,4-Mar-13,18,0.453,51,,
2013,4-Mar-13,19,,,,
2013,4-Mar-13,20,,,,
2013,4-Mar-13,21,,,,
2013,4-Mar-13,22,,,,
2013,4-Mar-13,23,,,,
2013,4-Mar-13,24,,,,
2013,5-Mar-13,01,,,,
2013,5-Mar-13,02,,,,
2013,5-Mar-13,03,,,,
2013,5-Mar-13,04,,,,
2013,5-Mar-13,05,,,,
2013,5-Mar-13,06,,,,
2013,5-Mar-13,07,0.443,63,,
2013,5-Mar-13,08,6.268,85,,
2013,5-Mar-13,09,18.339,108,,
2013,5-Mar-13,10,24.829,118,,
2013,5-Mar-13,11,29.556,125,,
2013,5-Mar-13,12,35.1,129,,
2013,5-Mar-13,13,37.322,134,,
2013,5-Mar-13,14,31.775,122,,
2013,5-Mar-13,15,21.461,104,,
2013,5-Mar-13,16,12.495,95,,
2013,5-Mar-13,17,4.731,83,,
2013,5-Mar-13,18,0.298,55,,
2013,5-Mar-13,19,,,,
2013,5-Mar-13,20,,,,
2013,5-Mar-13,21,,,,
2013,5-Mar-13,22,,,,
2013,5-Mar-13,23,,,,
2013,5-Mar-13,24,,,,
2013,6-Mar-13,01,,,,
2013,6-Mar-13,02,,,,
2013,6-Mar-13,03,,,,
2013,6-Mar-13,04,,,,
2013,6-Mar-13,05,,,,
2013,6-Mar-13,06,,,,
2013,6-Mar-13,07,0.185,31,,
2013,6-Mar-13,08,2.715,83,,
2013,6-Mar-13,09,6.44,90,,
2013,6-Mar-13,10,10.8,93,,
2013,6-Mar-13,11,14.271,98,,
2013,6-Mar-13,12,16.729,100,,
2013,6-Mar-13,13,19.856,108,,
2013,6-Mar-13,14,16.981,106,,
2013,6-Mar-13,15,11.696,97,,
2013,6-Mar-13,16,6.016,85,,
2013,6-Mar-13,17,1.683,80,,
2013,6-Mar-13,18,0.049,20,,
2013,6-Mar-13,19,,,,
2013,6-Mar-13,20,,,,
2013,6-Mar-13,21,,,,
2013,6-Mar-13,22,,,,
2013,6-Mar-13,23,,,,
2013,6-Mar-13,24,,,,
2013,7-Mar-13,01,,,,
2013,7-Mar-13,02,,,,
2013,7-Mar-13,03,,,,
2013,7-Mar-13,04,,,,
2013,7-Mar-13,05,,,,
2013,7-Mar-13,06,,,,
2013,7-Mar-13,07,,,,
2013,7-Mar-13,08,0.538,41,,
2013,7-Mar-13,09,2.482,67,,
2013,7-Mar-13,10,6.807,79,,
2013,7-Mar-13,11,9.429,90,,
2013,7-Mar-13,12,9.247,91,,
2013,7-Mar-13,13,9.571,89,,
2013,7-Mar-13,14,9.906,91,,
2013,7-Mar-13,15,7.9,85,,
2013,7-Mar-13,16,3.623,77,,
2013,7-Mar-13,17,0.93,51,,
2013,7-Mar-13,18,0.014,4,,
2013,7-Mar-13,19,,,,
2013,7-Mar-13,20,,,,
2013,7-Mar-13,21,,,,
2013,7-Mar-13,22,,,,
2013,7-Mar-13,23,,,,
2013,7-Mar-13,24,,,,
2013,8-Mar-13,01,,,,
2013,8-Mar-13,02,,,,
2013,8-Mar-13,03,,,,
2013,8-Mar-13,04,,,,
2013,8-Mar-13,05,,,,
2013,8-Mar-13,06,,,,
2013,8-Mar-13,07,,,,
2013,8-Mar-13,08,0.039,4,,
2013,8-Mar-13,09,0.119,5,,
2013,8-Mar-13,10,0.204,10,,
2013,8-Mar-13,11,0.405,15,,
2013,8-Mar-13,12,0.681,16,,
2013,8-Mar-13,13,0.887,15,,
2013,8-Mar-13,14,1.39,18,,
2013,8-Mar-13,15,1.538,21,,
2013,8-Mar-13,16,1.218,21,,
2013,8-Mar-13,17,0.778,18,,
2013,8-Mar-13,18,0.08,7,,
2013,8-Mar-13,19,,,,
2013,8-Mar-13,20,,,,
2013,8-Mar-13,21,,,,
